order_id,customer_id,restaurant_id,order_datetime,order_status,gross_amount,discount_amount,delivery_fee,promo_code,payment_method,net_amount,cancellation_reason
ORD_010482,CUST_03781,REST_0225,2025-10-18 14:34:50.447894,Delivered,377.63,2.57,5,FREESHIP,Card,375.06,
ORD_010483,CUST_08475,REST_0242,2025-11-14 07:30:13.447894,Delivered,172.87,10.51,15,,Wallet,162.36,
ORD_010484,CUST_03601,REST_0211,2025-12-19 21:54:48.447894,Delivered,383.88,2.89,5,,Cash,380.99,
ORD_010485,CUST_06975,REST_0457,2026-01-04 13:34:36.447894,Delivered,476.7,22.35,15,NEWUSER,Wallet,454.34999999999997,
ORD_010486,CUST_09402,REST_0046,2025-12-03 15:58:56.447894,Delivered,306.61,20.47,5,FREESHIP,Card,286.14,
ORD_010487,CUST_06266,REST_0172,2026-01-03 01:51:49.447894,Delivered,147.81,24.06,10,,Card,123.75,
ORD_010488,CUST_00441,REST_0042,2025-12-11 18:06:40.447894,Delivered,309.71,49.98,10,NEWUSER,Card,259.72999999999996,
ORD_010489,CUST_03808,REST_0457,2025-10-24 08:28:06.447894,Delivered,172.56,1.22,0,NEWUSER,Cash,171.34,
ORD_010490,CUST_00474,REST_0492,2025-10-11 14:58:01.447894,Cancelled,109.61,48.23,0,,Card,61.38,Customer Cancelled
ORD_010491,CUST_07290,REST_0453,2025-11-05 11:42:01.447894,Delivered,402.54,45.25,0,SAVE10,Card,357.29,
ORD_010492,CUST_01858,REST_0023,2025-12-17 00:55:01.447894,Delivered,341.57,15.75,10,NEWUSER,Card,325.82,
ORD_010493,CUST_02780,REST_0499,2025-11-02 17:34:54.447894,Delivered,429.51,45.41,5,FREESHIP,Wallet,384.1,
ORD_010494,CUST_05037,REST_0362,2025-12-19 16:07:25.447894,Delivered,439.85,21.93,5,NEWUSER,Card,417.92,
ORD_010495,CUST_04343,REST_0290,2025-11-04 00:45:51.447894,Cancelled,197.62,39.33,10,,Cash,158.29000000000002,Payment Failed
ORD_010496,CUST_09739,REST_0230,2025-12-30 13:01:09.447894,Delivered,82.89,0.13,15,NEWUSER,Card,82.76,
ORD_010497,CUST_08749,REST_0406,2026-01-04 14:21:13.447894,Delivered,251.6,45.17,15,SAVE10,Wallet,206.43,
ORD_010498,CUST_05244,REST_0197,2025-11-23 23:43:59.447894,Delivered,196.63,31.23,10,,Card,165.4,
ORD_010499,CUST_07034,REST_0193,2025-12-20 19:35:11.447894,Delivered,327.65,7.16,0,NEWUSER,Cash,320.48999999999995,
ORD_010500,CUST_04343,REST_0154,2025-12-10 18:01:00.447894,Delivered,426.2,45.77,0,SAVE10,Wallet,380.43,
ORD_010501,CUST_05055,REST_0466,2026-01-04 22:14:52.447894,In Progress,317.42,2.1,5,FREESHIP,Card,315.32,
ORD_010502,CUST_03339,REST_0055,2025-12-08 14:49:38.447894,Delivered,35.06,1.25,15,FREESHIP,Card,33.81,
ORD_010503,CUST_07758,REST_0474,2025-10-13 13:54:07.447894,Cancelled,313.61,46.79,15,NEWUSER,Wallet,266.82,Rider Unavailable
ORD_010504,CUST_06295,REST_0255,2025-12-22 16:05:07.447894,Delivered,90.68,27.59,15,,Card,63.09,
ORD_010505,CUST_04220,REST_0015,2025-10-12 09:55:24.447894,Delivered,178.84,5.0,10,FREESHIP,Card,173.84,
ORD_010506,CUST_08187,REST_0450,2025-12-30 20:20:51.447894,Delivered,142.94,5.5,5,SAVE10,Wallet,137.44,
ORD_010507,CUST_06416,REST_0181,2025-10-21 08:32:27.447894,Delivered,266.33,36.96,15,,Wallet,229.36999999999998,
ORD_010508,CUST_01895,REST_0079,2025-11-22 12:19:20.447894,Cancelled,400.01,29.33,15,NEWUSER,Wallet,370.68,Payment Failed
ORD_010509,CUST_05460,REST_0011,2025-11-09 01:09:29.447894,Delivered,47.94,27.28,15,,Wallet,20.659999999999997,
ORD_010510,CUST_09945,REST_0058,2025-11-26 23:37:22.447894,Delivered,57.13,33.39,5,FREESHIP,Cash,23.740000000000002,
ORD_010511,CUST_03802,REST_0493,2026-01-01 09:22:20.447894,Delivered,480.78,34.82,10,SAVE10,Card,445.96,
ORD_010512,CUST_02656,REST_0468,2025-12-08 05:22:14.447894,Delivered,236.55,14.31,10,,Card,222.24,
ORD_010513,CUST_03519,REST_0239,2025-10-18 13:39:28.447894,Delivered,377.9,49.83,5,FREESHIP,Card,328.07,
ORD_010514,CUST_05682,REST_0298,2025-12-04 10:05:31.447894,Cancelled,441.72,3.19,15,,Wallet,438.53000000000003,Rider Unavailable
ORD_010515,CUST_05077,REST_0337,2025-10-12 15:43:06.447894,Delivered,209.42,39.1,10,FREESHIP,Card,170.32,
ORD_010516,CUST_09673,REST_0197,2025-11-07 07:49:27.447894,Cancelled,287.64,13.08,0,SAVE10,Card,274.56,Rider Unavailable
ORD_010517,CUST_09746,REST_0161,2026-01-04 23:26:44.447894,Delivered,436.82,44.35,0,NEWUSER,Card,392.46999999999997,
ORD_010518,CUST_00646,REST_0499,2025-10-08 00:20:01.447894,Delivered,311.78,6.14,10,FREESHIP,Card,305.64,
ORD_010519,CUST_09742,REST_0172,2025-10-11 23:18:47.447894,Delivered,118.55,49.49,10,SAVE10,Wallet,69.06,
ORD_010520,CUST_01699,REST_0345,2025-12-31 13:46:50.447894,Delivered,311.45,23.6,0,FREESHIP,Cash,287.84999999999997,
ORD_010521,CUST_07938,REST_0135,2025-12-07 12:22:52.447894,Delivered,484.13,19.04,0,,Card,465.09,
ORD_010522,CUST_03571,REST_0226,2025-12-01 15:53:34.447894,Delivered,493.57,5.58,10,SAVE10,Card,487.99,
ORD_010523,CUST_03427,REST_0373,2026-01-02 20:35:36.447894,Delivered,457.02,17.23,0,,Wallet,439.78999999999996,
ORD_010524,CUST_04786,REST_0463,2025-10-10 11:07:54.447894,Delivered,369.31,12.17,5,,Cash,357.14,
ORD_010525,CUST_04575,REST_0308,2025-11-24 06:31:25.447894,Delivered,444.52,47.09,10,SAVE10,Card,397.42999999999995,
ORD_010526,CUST_00391,REST_0269,2025-10-24 12:00:38.447894,Delivered,222.81,33.17,0,FREESHIP,Card,189.64,
ORD_010527,CUST_01282,REST_0032,2025-11-17 18:57:46.447894,Cancelled,190.62,17.61,10,NEWUSER,Card,173.01,Item Unavailable
ORD_010528,CUST_00507,REST_0295,2025-10-30 00:45:44.447894,Delivered,497.63,4.64,10,SAVE10,Card,492.99,
ORD_010529,CUST_01723,REST_0078,2025-10-10 22:42:30.447894,Delivered,444.61,24.91,0,NEWUSER,Wallet,419.7,
ORD_010530,CUST_00958,REST_0319,2025-11-12 08:32:42.447894,Delivered,83.86,37.94,0,SAVE10,Wallet,45.92,
ORD_010531,CUST_05859,REST_0020,2025-11-10 09:26:59.447894,Cancelled,410.75,41.53,15,SAVE10,Wallet,369.22,Item Unavailable
ORD_010532,CUST_09927,REST_0016,2025-12-14 21:12:24.447894,Delivered,35.7,26.97,5,NEWUSER,Card,8.730000000000004,
ORD_010533,CUST_06438,REST_0158,2025-10-15 06:55:03.447894,Delivered,230.43,49.72,15,FREESHIP,Wallet,180.71,
ORD_010534,CUST_00763,REST_0105,2025-10-23 05:13:55.447894,Delivered,69.59,22.6,15,FREESHIP,Card,46.99,
ORD_010535,CUST_05597,REST_0403,2025-12-13 06:40:01.447894,Delivered,203.14,4.09,0,FREESHIP,Card,199.04999999999998,
ORD_010536,CUST_05950,REST_0214,2025-10-24 18:19:31.447894,Delivered,410.79,14.48,10,NEWUSER,Card,396.31,
ORD_010537,CUST_06263,REST_0357,2026-01-02 13:36:53.447894,Delivered,100.53,32.85,10,SAVE10,Wallet,67.68,
ORD_010538,CUST_06622,REST_0074,2025-11-30 07:57:10.447894,Cancelled,195.31,31.32,10,SAVE10,Card,163.99,Customer Cancelled
ORD_010539,CUST_09952,REST_0072,2025-11-26 07:41:12.447894,Delivered,150.01,16.63,10,,Cash,133.38,
ORD_010540,CUST_02890,REST_0221,2025-10-20 08:34:34.447894,Delivered,91.11,44.39,10,,Card,46.72,
ORD_010541,CUST_07778,REST_0334,2025-12-29 21:51:46.447894,Delivered,485.51,13.08,0,,Card,472.43,
ORD_010542,CUST_01343,REST_0203,2025-11-07 18:23:05.447894,Delivered,234.06,13.96,15,,Card,220.1,
ORD_010543,CUST_05515,REST_0414,2025-10-30 19:28:32.447894,Cancelled,40.25,25.72,0,SAVE10,Card,14.530000000000001,Customer Cancelled
ORD_010544,CUST_07216,REST_0225,2025-10-14 02:47:28.447894,Delivered,348.44,21.82,15,FREESHIP,Card,326.62,
ORD_010545,CUST_09829,REST_0362,2025-12-07 12:30:48.447894,Delivered,276.69,24.23,10,,Wallet,252.46,
ORD_010546,CUST_06619,REST_0418,2025-10-26 01:42:17.447894,Delivered,415.31,32.29,5,SAVE10,Card,383.02,
ORD_010547,CUST_07754,REST_0423,2025-10-21 19:15:15.447894,Delivered,200.92,47.61,10,NEWUSER,Wallet,153.31,
ORD_010548,CUST_08742,REST_0049,2026-01-02 09:04:27.447894,Delivered,457.91,31.26,10,SAVE10,Card,426.65000000000003,
ORD_010549,CUST_02006,REST_0101,2025-12-26 09:40:41.447894,Delivered,43.11,14.22,5,,Wallet,28.89,
ORD_010550,CUST_06872,REST_0376,2025-11-23 06:41:15.447894,Delivered,276.41,49.44,5,SAVE10,Card,226.97000000000003,
ORD_010551,CUST_02184,REST_0490,2025-11-27 14:08:46.447894,Delivered,259.72,43.06,10,FREESHIP,Card,216.66000000000003,
ORD_010552,CUST_08951,REST_0229,2025-12-03 22:10:32.447894,Delivered,35.55,18.12,5,NEWUSER,Cash,17.429999999999996,
ORD_010553,CUST_00324,REST_0133,2025-10-13 02:16:42.447894,Delivered,59.76,22.45,15,NEWUSER,Card,37.31,
ORD_010554,CUST_07365,REST_0361,2025-11-21 21:35:14.447894,Delivered,165.26,7.47,0,NEWUSER,Wallet,157.79,
ORD_010555,CUST_08303,REST_0299,2025-12-26 20:34:04.447894,Delivered,300.14,24.1,15,SAVE10,Card,276.03999999999996,
ORD_010556,CUST_01824,REST_0047,2025-10-22 15:43:05.447894,Delivered,127.07,20.23,10,,Card,106.83999999999999,
ORD_010557,CUST_03622,REST_0187,2025-10-23 08:15:37.447894,Delivered,116.47,42.49,10,NEWUSER,Card,73.97999999999999,
ORD_010558,CUST_01139,REST_0197,2025-10-08 10:41:00.447894,Delivered,93.84,14.83,5,,Wallet,79.01,
ORD_010559,CUST_01721,REST_0255,2025-10-08 06:51:34.447894,Delivered,466.12,33.97,0,NEWUSER,Card,432.15,
ORD_010560,CUST_00724,REST_0401,2025-10-12 07:07:38.447894,Delivered,295.41,10.53,5,NEWUSER,Card,284.88000000000005,
ORD_010561,CUST_06632,REST_0019,2025-11-30 18:26:42.447894,Cancelled,145.76,17.88,15,NEWUSER,Wallet,127.88,Restaurant Busy
ORD_010562,CUST_02413,REST_0430,2025-10-18 02:30:07.447894,Delivered,486.47,21.74,15,NEWUSER,Card,464.73,
ORD_010563,CUST_00767,REST_0373,2025-12-26 11:18:25.447894,Delivered,221.93,49.35,0,FREESHIP,Wallet,172.58,
ORD_010564,CUST_09486,REST_0312,2025-11-10 22:17:44.447894,Delivered,82.72,34.44,0,,Wallet,48.28,
ORD_010565,CUST_04018,REST_0154,2026-01-01 01:27:11.447894,Delivered,270.19,19.71,10,SAVE10,Card,250.48,
ORD_010566,CUST_04271,REST_0194,2025-11-23 18:49:07.447894,Cancelled,234.46,33.36,0,NEWUSER,Card,201.10000000000002,Item Unavailable
ORD_010567,CUST_07187,REST_0398,2025-11-01 08:09:51.447894,Delivered,320.27,2.6,15,NEWUSER,Card,317.66999999999996,
ORD_010568,CUST_01959,REST_0436,2025-11-05 14:05:30.447894,Delivered,358.58,9.34,10,FREESHIP,Wallet,349.24,
ORD_010569,CUST_08129,REST_0092,2025-12-27 13:48:33.447894,Delivered,192.62,40.09,0,,Wallet,152.53,
ORD_010570,CUST_09187,REST_0388,2025-10-25 16:38:52.447894,Delivered,110.46,48.28,0,SAVE10,Card,62.17999999999999,
ORD_010571,CUST_06398,REST_0131,2025-12-27 03:19:22.447894,Delivered,224.37,31.39,5,NEWUSER,Cash,192.98000000000002,
ORD_010572,CUST_01852,REST_0335,2025-10-29 02:44:06.447894,Delivered,267.3,10.63,5,NEWUSER,Card,256.67,
ORD_010573,CUST_06911,REST_0406,2026-01-04 06:46:16.447894,Delivered,249.17,46.75,5,FREESHIP,Card,202.42,
ORD_010574,CUST_03872,REST_0368,2025-11-03 13:49:26.447894,Delivered,45.91,5.71,0,SAVE10,Card,40.199999999999996,
ORD_010575,CUST_03224,REST_0490,2025-12-17 10:52:49.447894,Delivered,403.3,32.98,15,SAVE10,Wallet,370.32,
ORD_010576,CUST_09415,REST_0050,2025-10-20 02:53:54.447894,Delivered,191.29,21.59,15,SAVE10,Card,169.7,
ORD_010577,CUST_07982,REST_0448,2025-12-23 17:03:47.447894,Delivered,167.67,48.53,0,NEWUSER,Card,119.13999999999999,
ORD_010578,CUST_09669,REST_0467,2025-12-19 00:20:27.447894,Delivered,130.31,18.12,5,NEWUSER,Card,112.19,
ORD_010579,CUST_04878,REST_0226,2025-12-14 10:06:41.447894,Delivered,303.95,23.31,0,SAVE10,Wallet,280.64,
ORD_010580,CUST_09133,REST_0266,2025-11-18 08:51:32.447894,Delivered,306.87,42.92,0,FREESHIP,Wallet,263.95,
ORD_010581,CUST_06362,REST_0184,2025-12-08 07:07:16.447894,Delivered,232.51,15.73,15,NEWUSER,Card,216.78,
ORD_010582,CUST_00818,REST_0354,2025-11-11 23:36:19.447894,Delivered,346.15,20.18,0,,Card,325.96999999999997,
ORD_010583,CUST_03917,REST_0016,2025-11-24 00:07:48.447894,Delivered,47.94,26.92,5,,Wallet,21.019999999999996,
ORD_010584,CUST_07488,REST_0293,2025-11-21 18:12:46.447894,Delivered,407.16,28.38,10,NEWUSER,Card,378.78000000000003,
ORD_010585,CUST_02071,REST_0100,2025-10-30 13:35:17.447894,Delivered,150.42,5.67,15,SAVE10,Card,144.75,
ORD_010586,CUST_08829,REST_0497,2025-12-06 07:08:11.447894,In Progress,250.27,15.88,10,FREESHIP,Card,234.39000000000001,
ORD_010587,CUST_04807,REST_0493,2025-12-19 09:59:52.447894,Delivered,380.16,10.33,0,NEWUSER,Card,369.83000000000004,
ORD_010588,CUST_06843,REST_0439,2025-11-29 16:04:42.447894,Delivered,111.83,48.58,0,SAVE10,Wallet,63.25,
ORD_010589,CUST_03676,REST_0278,2025-11-20 08:54:39.447894,Delivered,454.31,13.75,5,FREESHIP,Wallet,440.56,
ORD_010590,CUST_07862,REST_0378,2025-10-14 05:54:39.447894,Delivered,93.8,0.69,0,,Wallet,93.11,
ORD_010591,CUST_02521,REST_0288,2025-10-31 04:20:36.447894,In Progress,412.01,5.21,15,SAVE10,Wallet,406.8,
ORD_010592,CUST_02526,REST_0428,2025-12-14 11:09:50.447894,Delivered,217.39,25.91,0,FREESHIP,Wallet,191.48,
ORD_010593,CUST_05018,REST_0081,2025-12-13 19:47:38.447894,Cancelled,107.15,32.33,15,FREESHIP,Card,74.82000000000001,Customer Cancelled
ORD_010594,CUST_06700,REST_0329,2025-12-25 18:54:34.447894,Delivered,438.68,3.88,10,,Cash,434.8,
ORD_010595,CUST_02636,REST_0252,2026-01-01 11:13:50.447894,Delivered,374.2,1.91,5,,Cash,372.28999999999996,
ORD_010596,CUST_05773,REST_0180,2025-11-08 16:08:36.447894,Delivered,137.92,19.01,15,,Wallet,118.90999999999998,
ORD_010597,CUST_06838,REST_0033,2025-10-19 00:33:25.447894,In Progress,342.65,21.89,15,FREESHIP,Cash,320.76,
ORD_010598,CUST_05160,REST_0120,2025-12-24 08:46:28.447894,Delivered,103.3,13.86,15,,Wallet,89.44,
ORD_010599,CUST_00260,REST_0097,2025-11-15 19:38:52.447894,Cancelled,488.5,14.13,0,,Wallet,474.37,Payment Failed
ORD_010600,CUST_02997,REST_0386,2025-10-28 00:44:51.447894,Delivered,287.82,32.12,15,SAVE10,Wallet,255.7,
ORD_010601,CUST_08948,REST_0014,2025-10-11 16:46:34.447894,Cancelled,100.69,26.79,15,SAVE10,Card,73.9,Customer Cancelled
ORD_010602,CUST_07809,REST_0101,2025-11-19 07:36:18.447894,Delivered,61.08,8.56,5,SAVE10,Wallet,52.519999999999996,
ORD_010603,CUST_04102,REST_0317,2025-10-28 22:23:56.447894,Delivered,325.75,19.01,0,FREESHIP,Wallet,306.74,
ORD_010604,CUST_06455,REST_0225,2025-11-05 03:25:15.447894,Delivered,332.98,6.83,10,NEWUSER,Card,326.15000000000003,
ORD_010605,CUST_08258,REST_0321,2025-12-25 22:19:19.447894,Cancelled,490.1,4.47,10,SAVE10,Card,485.63,Rider Unavailable
ORD_010606,CUST_02779,REST_0239,2025-12-15 13:42:19.447894,Delivered,263.46,35.21,10,NEWUSER,Cash,228.24999999999997,
ORD_010607,CUST_01170,REST_0086,2025-10-12 13:46:20.447894,Delivered,189.4,43.96,0,FREESHIP,Card,145.44,
ORD_010608,CUST_01667,REST_0030,2025-11-10 07:33:48.447894,Delivered,363.75,18.9,5,SAVE10,Wallet,344.85,
ORD_010609,CUST_08852,REST_0283,2025-10-09 21:26:27.447894,Delivered,407.08,5.14,0,SAVE10,Card,401.94,
ORD_010610,CUST_05000,REST_0064,2025-12-03 05:22:57.447894,Delivered,352.64,9.77,15,NEWUSER,Cash,342.87,
ORD_010611,CUST_00361,REST_0289,2025-10-19 22:54:36.447894,Delivered,379.36,42.8,10,FREESHIP,Card,336.56,
ORD_010612,CUST_08022,REST_0309,2025-11-16 09:13:02.447894,Delivered,355.39,8.42,0,SAVE10,Wallet,346.96999999999997,
ORD_010613,CUST_05715,REST_0080,2025-12-19 16:52:33.447894,Cancelled,111.68,9.28,15,,Card,102.4,Restaurant Busy
ORD_010614,CUST_06044,REST_0394,2025-11-09 23:11:34.447894,Delivered,410.99,9.43,5,NEWUSER,Wallet,401.56,
ORD_010615,CUST_07106,REST_0155,2025-11-10 16:22:23.447894,Delivered,324.06,35.36,15,FREESHIP,Card,288.7,
ORD_010616,CUST_07753,REST_0165,2025-10-10 08:57:09.447894,Cancelled,214.02,3.29,5,SAVE10,Card,210.73000000000002,Item Unavailable
ORD_010617,CUST_07523,REST_0386,2025-11-18 22:10:14.447894,Delivered,341.66,44.53,10,SAVE10,Wallet,297.13,
ORD_010618,CUST_03798,REST_0350,2025-12-01 15:42:24.447894,Delivered,427.97,32.9,5,NEWUSER,Wallet,395.07000000000005,
ORD_010619,CUST_03761,REST_0366,2025-11-20 10:09:30.447894,Delivered,435.26,20.21,0,FREESHIP,Card,415.05,
ORD_010620,CUST_08369,REST_0299,2025-11-16 13:02:22.447894,Cancelled,186.89,0.28,10,FREESHIP,Wallet,186.60999999999999,Customer Cancelled
ORD_010621,CUST_04041,REST_0211,2025-12-12 08:26:50.447894,Delivered,85.49,16.34,0,,Card,69.14999999999999,
ORD_010622,CUST_06171,REST_0403,2025-12-21 02:00:12.447894,Delivered,134.94,16.7,0,,Cash,118.24,
ORD_010623,CUST_08129,REST_0371,2025-12-02 11:43:45.447894,Delivered,315.25,13.51,5,,Cash,301.74,
ORD_010624,CUST_09505,REST_0099,2025-12-29 10:13:27.447894,Delivered,272.76,14.35,0,,Card,258.40999999999997,
ORD_010625,CUST_06984,REST_0267,2025-10-21 05:41:00.447894,Delivered,262.31,11.46,0,SAVE10,Wallet,250.85,
ORD_010626,CUST_04000,REST_0052,2025-11-18 01:33:09.447894,Cancelled,172.57,32.37,15,,Card,140.2,Item Unavailable
ORD_010627,CUST_08723,REST_0126,2025-11-25 04:52:36.447894,Delivered,65.57,33.21,10,FREESHIP,Card,32.35999999999999,
ORD_010628,CUST_01262,REST_0122,2025-12-17 17:36:33.447894,Delivered,171.46,46.32,10,FREESHIP,Card,125.14000000000001,
ORD_010629,CUST_05257,REST_0032,2025-10-25 08:29:06.447894,Delivered,355.19,28.23,0,NEWUSER,Wallet,326.96,
ORD_010630,CUST_05283,REST_0336,2025-11-15 21:09:07.447894,Delivered,322.33,20.51,15,SAVE10,Card,301.82,
ORD_010631,CUST_02887,REST_0465,2025-11-29 14:54:56.447894,In Progress,160.01,32.82,0,SAVE10,Cash,127.19,
ORD_010632,CUST_04943,REST_0285,2025-12-06 00:48:11.447894,Delivered,392.8,12.35,15,FREESHIP,Card,380.45,
ORD_010633,CUST_07044,REST_0468,2025-12-28 00:20:35.447894,Delivered,480.73,43.99,15,,Card,436.74,
ORD_010634,CUST_05148,REST_0292,2025-12-22 21:17:13.447894,In Progress,148.7,30.81,0,,Card,117.88999999999999,
ORD_010635,CUST_08448,REST_0431,2025-11-22 06:03:42.447894,Delivered,399.74,24.25,10,,Wallet,375.49,
ORD_010636,CUST_07971,REST_0088,2025-12-05 21:06:37.447894,Delivered,399.63,9.57,0,,Cash,390.06,
ORD_010637,CUST_05872,REST_0171,2025-10-31 08:11:02.447894,Cancelled,281.19,0.62,15,SAVE10,Card,280.57,Rider Unavailable
ORD_010638,CUST_01779,REST_0368,2025-10-12 16:46:41.447894,Delivered,34.71,9.14,5,NEWUSER,Wallet,25.57,
ORD_010639,CUST_04761,REST_0308,2025-11-08 10:32:25.447894,Delivered,168.3,38.83,10,NEWUSER,Cash,129.47000000000003,
ORD_010640,CUST_04361,REST_0309,2025-12-16 22:37:20.447894,Delivered,48.38,21.58,15,FREESHIP,Card,26.800000000000004,
ORD_010641,CUST_01981,REST_0068,2025-11-29 17:44:19.447894,Delivered,222.06,40.21,15,FREESHIP,Card,181.85,
ORD_010642,CUST_01588,REST_0133,2026-01-02 23:03:38.447894,Delivered,297.43,12.0,10,SAVE10,Wallet,285.43,
ORD_010643,CUST_08593,REST_0083,2025-10-13 05:55:06.447894,Delivered,235.72,7.25,10,SAVE10,Card,228.47,
ORD_010644,CUST_06604,REST_0176,2025-11-28 02:12:44.447894,Delivered,356.17,10.4,5,SAVE10,Card,345.77000000000004,
ORD_010645,CUST_03638,REST_0371,2025-11-10 06:43:04.447894,In Progress,140.51,36.92,15,FREESHIP,Card,103.58999999999999,
ORD_010646,CUST_07301,REST_0408,2025-11-20 07:25:53.447894,Cancelled,66.68,31.34,0,SAVE10,Wallet,35.34,Rider Unavailable
ORD_010647,CUST_07165,REST_0380,2025-11-03 11:13:48.447894,Delivered,109.4,42.67,0,FREESHIP,Wallet,66.73,
ORD_010648,CUST_09407,REST_0382,2025-10-14 21:30:34.447894,Delivered,155.65,28.39,5,SAVE10,Card,127.26,
ORD_010649,CUST_01148,REST_0112,2025-11-24 14:32:39.447894,Delivered,144.35,31.2,15,,Wallet,113.14999999999999,
ORD_010650,CUST_05551,REST_0257,2025-10-17 21:36:35.447894,Delivered,271.3,18.19,15,,Wallet,253.11,
ORD_010651,CUST_07386,REST_0355,2026-01-01 08:48:56.447894,Delivered,452.11,34.71,15,NEWUSER,Card,417.40000000000003,
ORD_010652,CUST_02451,REST_0258,2025-12-11 01:23:54.447894,Delivered,197.57,18.33,5,FREESHIP,Card,179.24,
ORD_010653,CUST_07139,REST_0394,2025-11-16 09:26:10.447894,Delivered,69.66,24.7,10,SAVE10,Wallet,44.959999999999994,
ORD_010654,CUST_03394,REST_0191,2025-11-12 09:45:13.447894,Cancelled,415.39,3.37,15,FREESHIP,Wallet,412.02,Restaurant Busy
ORD_010655,CUST_06358,REST_0059,2025-10-29 17:03:49.447894,Cancelled,37.6,16.19,5,FREESHIP,Cash,21.41,Rider Unavailable
ORD_010656,CUST_09066,REST_0262,2025-12-17 04:41:42.447894,Delivered,272.3,6.38,5,NEWUSER,Card,265.92,
ORD_010657,CUST_05665,REST_0104,2025-12-17 20:21:39.447894,Delivered,410.26,23.51,5,,Card,386.75,
ORD_010658,CUST_08566,REST_0230,2025-12-01 05:27:10.447894,Delivered,296.23,3.1,5,SAVE10,Wallet,293.13,
ORD_010659,CUST_01195,REST_0212,2025-12-25 03:30:56.447894,Delivered,467.18,17.8,10,SAVE10,Cash,449.38,
ORD_010660,CUST_06488,REST_0339,2025-12-23 15:39:15.447894,Cancelled,44.09,24.29,5,SAVE10,Card,19.800000000000004,Item Unavailable
ORD_010661,CUST_03528,REST_0176,2025-11-08 04:49:15.447894,Delivered,472.65,27.58,0,NEWUSER,Wallet,445.07,
ORD_010662,CUST_03482,REST_0420,2025-10-28 19:31:36.447894,Cancelled,382.37,12.09,10,NEWUSER,Wallet,370.28000000000003,Item Unavailable
ORD_010663,CUST_05616,REST_0048,2025-11-14 00:05:35.447894,In Progress,183.95,2.39,0,FREESHIP,Card,181.56,
ORD_010664,CUST_07459,REST_0413,2025-10-29 10:17:13.447894,Delivered,325.0,0.25,15,SAVE10,Card,324.75,
ORD_010665,CUST_08017,REST_0120,2026-01-03 07:58:53.447894,In Progress,294.13,10.1,10,NEWUSER,Card,284.03,
ORD_010666,CUST_02058,REST_0425,2025-11-08 23:30:31.447894,Delivered,457.92,24.3,0,NEWUSER,Wallet,433.62,
ORD_010667,CUST_02418,REST_0344,2025-11-01 03:55:30.447894,Cancelled,224.02,17.95,0,SAVE10,Wallet,206.07000000000002,Rider Unavailable
ORD_010668,CUST_00126,REST_0384,2025-11-01 14:59:25.447894,Cancelled,76.76,31.4,10,SAVE10,Cash,45.36000000000001,Rider Unavailable
ORD_010669,CUST_02833,REST_0329,2025-12-05 06:44:49.447894,Cancelled,62.29,15.6,15,,Card,46.69,Item Unavailable
ORD_010670,CUST_04479,REST_0032,2025-10-17 14:06:28.447894,Delivered,224.42,27.65,10,FREESHIP,Card,196.76999999999998,
ORD_010671,CUST_06471,REST_0360,2025-11-01 20:03:34.447894,Delivered,493.27,43.1,5,NEWUSER,Wallet,450.16999999999996,
ORD_010672,CUST_08642,REST_0253,2025-11-28 05:51:53.447894,Delivered,320.88,25.69,15,,Card,295.19,
ORD_010673,CUST_04619,REST_0261,2025-12-18 10:28:57.447894,Delivered,378.65,27.78,0,NEWUSER,Wallet,350.87,
ORD_010674,CUST_01010,REST_0085,2025-12-25 07:54:41.447894,Delivered,482.38,31.95,15,,Card,450.43,
ORD_010675,CUST_03779,REST_0017,2025-12-08 08:52:14.447894,In Progress,341.67,14.33,0,SAVE10,Card,327.34000000000003,
ORD_010676,CUST_00942,REST_0024,2025-11-27 03:25:13.447894,Delivered,312.92,36.75,10,FREESHIP,Wallet,276.17,
ORD_010677,CUST_03604,REST_0384,2025-11-26 06:20:23.447894,Delivered,118.57,38.36,15,FREESHIP,Card,80.21,
ORD_010678,CUST_03981,REST_0347,2025-10-15 01:59:53.447894,Delivered,166.1,8.07,0,FREESHIP,Card,158.03,
ORD_010679,CUST_04369,REST_0112,2025-11-14 15:38:54.447894,Delivered,443.57,28.41,0,NEWUSER,Wallet,415.15999999999997,
ORD_010680,CUST_08694,REST_0082,2025-10-08 17:19:35.447894,Delivered,268.64,22.15,10,FREESHIP,Wallet,246.48999999999998,
ORD_010681,CUST_01251,REST_0342,2025-11-26 02:57:29.447894,Cancelled,435.91,5.63,5,FREESHIP,Card,430.28000000000003,Rider Unavailable
ORD_010682,CUST_07010,REST_0006,2025-12-14 06:48:03.447894,Delivered,37.43,46.82,5,FREESHIP,Card,-9.39,
ORD_010683,CUST_02320,REST_0284,2025-11-17 15:21:56.447894,Delivered,267.82,15.5,15,SAVE10,Card,252.32,
ORD_010684,CUST_05911,REST_0106,2025-10-12 20:07:13.447894,Delivered,178.18,23.23,15,NEWUSER,Wallet,154.95000000000002,
ORD_010685,CUST_06539,REST_0148,2025-10-31 20:28:27.447894,Delivered,161.83,18.27,10,,Wallet,143.56,
